10-166040,http://tshop.r10s.jp/soukai/cabinet/04/4525636216404.jpg?fitin=700:700,236.0000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,キュートエイド キャラクターばんそうこう スポンジ・ボブ2(18枚入)【170414_soukai】,★税抜1900円以上で送料無料★,お店TOP＞ヘルスケア 介護＞絆創膏＞キャラクター絆創膏＞キュートエイド キャラクターばんそうこう スポンジ・ボブ2 (18枚入)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：一般医療機器 医療機器届出番号：43B2X10001000031<br><br><br>【キュートエイド キャラクターばんそうこう スポンジ・ボブ2の商品詳細】<br>●絆創膏の絵柄は選んで楽しい6デザイン♪<br>●スポンジボブのかわいいばんそうこう18枚入り！<br>●きり傷、すり傷、くつずれなどの創傷面の保護にご使用いただけます。<br><br>【使用方法】<br>セパレーターをはがし創傷面にパッド部をあて、絆創膏部分で固定してください。<br><br>【キュートエイド キャラクターばんそうこう スポンジ・ボブ2の原材料】<br>テープ部分・・・オレフィン系樹脂<br>【規格概要】<br>サイズ・・・約19*72mm<br>【注意事項】<br>・創傷面を清潔にし、パッド部分を汚さないように注意して使用してください。<br>・粘着部分を直接創傷面に貼らないでください。<br>・本品の使用は一回限りとしてください。<br>・パッド部分が濡れたり、汚れたまま放置すると傷の治りが悪くなりますので、1日に数回新しいものと貼り替えてください。<br>・本品の使用により、かゆみ、かぶれ等の症状があらわれた場合には、使用を中止し、医師又は薬剤師に相談してください。<br>(保管上の注意)<br>・小児の手の届かない所に保管してください。<br>・直射日光を避け、なるべく湿気の少ない涼しい所に保管してください。<br><br>【発売元、製造元、輸入元又は販売元】<br>サンタン<br><br>(ばんそこう 絆創膏 バンソウコウ すぽんじぼぶ スポンジボブ CUTE AID)<br><br>サンタン<br>101-0024 東京都千代田区神田和泉町1-3-3タイワビル5Ｆ<br>03-5822-9246<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[絆創膏],キュートエイド キャラクターばんそうこう スポンジ・ボブ2(18枚入)【170414_soukai】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションキュートエイド キャラクターばんそうこう スポンジ・ボブ2(18枚入)【170414_soukai】,★税抜1900円以上で送料無料★。キュートエイド キャラクターばんそうこう スポンジ・ボブ2(18枚入)【170414_soukai】[rn]
10-166041,http://tshop.r10s.jp/soukai/cabinet/35/4525636216435.jpg?fitin=700:700,236.0000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,キュートエイド キャラクターばんそうこう はらぺこあおむし2(18枚入),★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞ヘルスケア 介護＞絆創膏＞キャラクター絆創膏＞キュートエイド キャラクターばんそうこう はらぺこあおむし2 (18枚入)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：一般医療機器 医療機器届出番号：43B2X10001000031<br><br><br>【キュートエイド キャラクターばんそうこう はらぺこあおむし2の商品詳細】<br>●絆創膏の絵柄は選んで楽しい6デザイン♪<br>●はらぺこあおむしのかわいいばんそうこう18枚入り！<br>●きり傷、すり傷、くつずれなどの創傷面の保護にご使用いただけます。<br><br>【使用方法】<br>セパレーターをはがし創傷面にパッド部をあて、絆創膏部分で固定してください。<br><br>【キュートエイド キャラクターばんそうこう はらぺこあおむし2の原材料】<br>テープ部分・・・オレフィン系樹脂<br>【規格概要】<br>サイズ・・・約19*72mm<br>【注意事項】<br>・創傷面を清潔にし、パッド部分を汚さないように注意して使用してください。<br>・粘着部分を直接創傷面に貼らないでください。<br>・本品の使用は一回限りとしてください。<br>・パッド部分が濡れたり、汚れたまま放置すると傷の治りが悪くなりますので、1日に数回新しいものと貼り替えてください。<br>・本品の使用により、かゆみ、かぶれ等の症状があらわれた場合には、使用を中止し、医師又は薬剤師に相談してください。<br>(保管上の注意)<br>・小児の手の届かない所に保管してください。<br>・直射日光を避け、なるべく湿気の少ない涼しい所に保管してください。<br><br>【発売元、製造元、輸入元又は販売元】<br>サンタン<br><br>(ばんそこう 絆創膏 バンソウコウ 腹ペコ青虫 腹ぺこあおむし ハラペコあおむし はらぺこ青虫 CUTE AID)<br><br>サンタン<br>101-0024 東京都千代田区神田和泉町1-3-3タイワビル5Ｆ<br>03-5822-9246<br><br>広告文責：株式会社爽快ドラッグ<br><br>[絆創膏],キュートエイド キャラクターばんそうこう はらぺこあおむし2(18枚入)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションキュートエイド キャラクターばんそうこう はらぺこあおむし2(18枚入),★税抜1900円以上で送料無料★。キュートエイド キャラクターばんそうこう はらぺこあおむし2(18枚入)[rn]
10-166042,http://tshop.r10s.jp/soukai/cabinet/37/4987167065737.jpg?fitin=700:700,507.2000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,ケアリーヴ 治す力 Sサイズ CN14S(14枚入)【ケアリーヴ】,ケアリーヴ★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170420.gif' border='0' width='100%'><br><br>お店TOP＞ヘルスケア 介護＞絆創膏＞湿潤絆創膏＞ケアリーヴ 治す力 Sサイズ CN14S (14枚入)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z37/z4987167065737.jpg' width='100%'><br><br>商品区分：管理医療機器(クラス2) 医療機器認証番号：223ADBZX00080000<br><br>【ケアリーヴ 治す力 Sサイズ CN14Sの商品詳細】<br>●肌の持つ治す力を高める<br>●痛みをやわらげキズあと残りにくく<br>●ハイドロコロイドがキズを治すのに最適な環境を保ちます。<br>●モイストヒーリングでキズを早くきれいに治す<br>ケアリーヴ治す力はモイストヒーリング(湿潤療法)でキズを治します。ハイドロコロイド素材のモイストパッドが体液を吸収保持し白く膨らみキズを治すのに最適な潤い環境を保ちます。かさぶたをつくらず新しい皮ふが早くきれいに再生するのを促進します。<br>●フィットしてはがれにくい<br>全方向に伸縮する高密度ウレタン不織布を使用しているので関節を曲げてもフィットします。通気性にもすぐれるため白くふやけにくくキズ以外の健康な肌にストレスをかけません。<br>●水にも強い<br>低刺激性粘着剤を使用。水に強くてはがれにくく肌にもやさしい設計です。<br><br>【効能 効果】<br>・キリキズ、すりキズ、さしキズ、かきキズ、靴ずれ等の創傷及び軽度のやけどの治癒の促進、痛みの軽減、湿潤環境の維持、保護<br><br>【使用方法】<br>・キズを水道水などでよく洗い水気をふきとってからご使用ください。<br>・キズの大きさより大きいパッドサイズの製品を使用してください。<br><br>【ケアリーヴ 治す力 Sサイズ CN14Sの原材料】<br>基材・・・高密度ウレタン不織布<br>パッド・・・ハイドロコロイド<br>粘着剤・・・アクリル系<br>【注意事項】<br>・感染を起こす可能性のあるキズ、感染したキズ、かさぶたができているキズ、にきび、湿疹、発赤、虫さされ、皮ふ炎などの症状、目の周囲、粘膜には使用しないでください。<br>・開封後はすぐにご使用ください。<br>・糖尿病や血行障害の治療を受けている方は使用前に医師又は薬剤師に相談してください。<br>・小児に使用させる場合は保護者の監督のもとに使用させてください。<br>・3歳未満の乳幼児には使用しないでください。<br>・はがす時は皮ふを傷めないよう体毛の流れに沿ってゆっくりはがしてください。<br>・パッドが濡れたりはがれたりしたときは新しいものに貼り替えてください。<br>・個装に汚れや破損があった場合は使用しないでください。<br>・次の人は使用を中止し医師の診断を受けてください。<br>(1)傷が悪化又は傷の治りが悪い<br>(2)発疹・発赤ができた<br>(3)膿があり感染が疑われる<br>・直射日光を避けなるべく湿気の少ない涼しい、小児の手のとどかない所に保管してください。<br><br>【ブランド】<br>ケアリーヴ<br><br>【発売元、製造元、輸入元又は販売元】<br>ニチバン<br><br>(ケアリーブ)<br><br>ニチバン<br>112-8663 東京都文京区関口2-3-3<br>0120-377218<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[絆創膏/ブランド：ケアリーヴ/],ケアリーヴ 治す力 Sサイズ CN14S(14枚入)【ケアリーヴ】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションケアリーヴ 治す力 Sサイズ CN14S(14枚入)【ケアリーヴ】,ケアリーヴ★税抜1900円以上で送料無料★。ケアリーヴ 治す力 Sサイズ CN14S(14枚入)【ケアリーヴ】[rn]
10-166043,http://tshop.r10s.jp/soukai/cabinet/88/4987580187788.jpg?fitin=700:700,532.8000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,ネクスケア ハイドロコロイドパッド 小さめ(12枚入)【ネクスケア】,ネクスケア★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞ヘルスケア 介護＞絆創膏＞湿潤絆創膏＞ネクスケア ハイドロコロイドパッド 小さめ (12枚入)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z88/z4987580187788.jpg' width='100%'><br><br>商品区分：管理医療機器 医療機器認証番号：223ADBZX00105000<br><br>【ネクスケア ハイドロコロイドパッド 小さめの商品詳細】<br>●かさぶたになりにくくキズをキレイに治す<br>●医療現場で創傷治療に使用されているハイドロコロイド素材のパッドが滲出液(体液)を吸収、維持することで湿潤環境をつくりキズの治癒を促進する<br>●透明度が高くやわらかなパッドが関節の動きにもフィットし、つけ心地が自然<br><br>【ネクスケア ハイドロコロイドパッド 小さめの原材料】<br>基材・・・ポリウレタン<br>パッド・・・ハイドロコロイド<br>粘着剤・・・アクリル系<br>【注意事項】<br>・本品は通常の絆創膏とは異なりますので、使用上の注意ならびに添付文書をよくお読みの上ご使用ください。<br>・貼付前にキズ及びその周囲の皮膚の洗浄を行い、清潔にし、水気をよく拭きとってから貼付してください。<br>・キズ口にカバーフィルムが触れないように、またパッドのまわりが浮かないようにしっかり押さえ、カバーフィルムを伸ばさずに本品を貼ってください。<br>・本品のパッド部はハイドロコロイド材で出来ています。水分を吸収すると色が白く変わってふくらみますが製品の異常ではありません。<br>・ハイドロコロイドパッドが端まで白くなった場合は、すみやかに新しいものに貼り替えてください。<br>・感染の兆候(発赤、膿の滲出、発熱、腫れ、痛み、悪臭など)が認められる場合は、直ちに使用を中止し、医師に相談して適切な治療を受けてください。<br>・包装材料に一部天然ゴムを使用しています。天然ゴムに対し過敏症を起こす恐れのある方は使用しないでください。<br>・はがすときは、まわりの皮膚及びキズ口への負担を軽くする為に、皮膚が持ち上がらないように押さえ、毛の流れに沿ってゆっくりとカバーフィルムを伸ばしながらはがしてください。<br>・直射日光を避け、なるべく湿気の少ない涼しい、小児の届かない場所に保管してください。<br><br>【ブランド】<br>ネクスケア<br><br>【発売元、製造元、輸入元又は販売元】<br>住友スリーエム 家庭向け医療用品<br><br>(Nexcare)<br><br>住友スリーエム 家庭向け医療用品<br>158-8583 東京都世田谷区玉川台2丁目33番1号<br>03-3709-8938<br><br>広告文責：株式会社爽快ドラッグ<br><br>[絆創膏/ブランド：ネクスケア/],ネクスケア ハイドロコロイドパッド 小さめ(12枚入)【ネクスケア】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションネクスケア ハイドロコロイドパッド 小さめ(12枚入)【ネクスケア】,ネクスケア★税抜1900円以上で送料無料★。ネクスケア ハイドロコロイドパッド 小さめ(12枚入)【ネクスケア】[rn]
10-166044,http://tshop.r10s.jp/soukai/cabinet/51/4987167065751.jpg?fitin=700:700,507.2000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,ケアリーヴ 治す力 Lサイズ CN9L(9枚入)【ケアリーヴ】,ケアリーヴ★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170420.gif' border='0' width='100%'><br><br>お店TOP＞ヘルスケア 介護＞絆創膏＞湿潤絆創膏＞ケアリーヴ 治す力 Lサイズ CN9L (9枚入)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z51/z4987167065751.jpg' width='100%'><br><br>商品区分：管理医療機器(クラス2) 医療機器認証番号：223ADBZX00080000<br><br>【ケアリーヴ 治す力 Lサイズ CN9Lの商品詳細】<br>●肌の持つ治す力を高める<br>●痛みをやわらげキズあと残りにくく<br>●ハイドロコロイドがキズを治すのに最適な環境を保ちます。<br>●モイストヒーリングでキズを早くきれいに治す<br>ケアリーヴ治す力はモイストヒーリング(湿潤療法)でキズを治します。ハイドロコロイド素材のモイストパッドが体液を吸収保持し白く膨らみキズを治すのに最適な潤い環境を保ちます。かさぶたをつくらず新しい皮ふが早くきれいに再生するのを促進します。<br>●フィットしてはがれにくい<br>全方向に伸縮する高密度ウレタン不織布を使用しているので関節を曲げてもフィットします。通気性にもすぐれるため白くふやけにくくキズ以外の健康な肌にストレスをかけません。<br>●水にも強い<br>低刺激性粘着剤を使用。水に強くてはがれにくく肌にもやさしい設計です。<br><br>【効能 効果】<br>・キリキズ、すりキズ、さしキズ、かきキズ、靴ずれ等の創傷及び軽度のやけどの治癒の促進、痛みの軽減、湿潤環境の維持、保護<br><br>【使用方法】<br>・キズを水道水などでよく洗い水気をふきとってからご使用ください。<br>・キズの大きさより大きいパッドサイズの製品を使用してください。<br><br>【ケアリーヴ 治す力 Lサイズ CN9Lの原材料】<br>基材・・・高密度ウレタン不織布<br>パッド・・・ハイドロコロイド<br>粘着剤・・・アクリル系<br>【注意事項】<br>・感染を起こす可能性のあるキズ、感染したキズ、かさぶたができているキズ、にきび、湿疹、発赤、虫さされ、皮ふ炎などの症状、目の周囲、粘膜には使用しないでください。<br>・開封後はすぐにご使用ください。<br>・糖尿病や血行障害の治療を受けている方は使用前に医師又は薬剤師に相談してください。<br>・小児に使用させる場合は保護者の監督のもとに使用させてください。<br>・3歳未満の乳幼児には使用しないでください。<br>・はがす時は皮ふを傷めないよう体毛の流れに沿ってゆっくりはがしてください。<br>・パッドが濡れたりはがれたりしたときは新しいものに貼り替えてください。<br>・個装に汚れや破損があった場合は使用しないでください。<br>・次の人は使用を中止し医師の診断を受けてください。<br>(1)傷が悪化又は傷の治りが悪い<br>(2)発疹・発赤ができた<br>(3)膿があり感染が疑われる<br>・直射日光を避けなるべく湿気の少ない涼しい、小児の手のとどかない所に保管してください。<br><br>【ブランド】<br>ケアリーヴ<br><br>【発売元、製造元、輸入元又は販売元】<br>ニチバン<br><br>(ケアリーブ)<br><br>ニチバン<br>112-8663 東京都文京区関口2-3-3<br>0120-377218<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[絆創膏/ブランド：ケアリーヴ/],ケアリーヴ 治す力 Lサイズ CN9L(9枚入)【ケアリーヴ】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションケアリーヴ 治す力 Lサイズ CN9L(9枚入)【ケアリーヴ】,ケアリーヴ★税抜1900円以上で送料無料★。ケアリーヴ 治す力 Lサイズ CN9L(9枚入)【ケアリーヴ】[rn]
10-166045,http://tshop.r10s.jp/soukai/cabinet/12/4987458210112.jpg?fitin=700:700,1599.2000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,サージカルフィルム サージット ロールタイプ 防水フィルム 5.0cmX10m(1巻)【サージット】【送料無料】,サージット☆送料無料☆,<img src='http://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170420.gif' border='0' width='100%'><br><br>お店TOP＞ヘルスケア 介護＞衛生用品＞衛生用品 その他＞サージカルフィルム サージット ロールタイプ 防水フィルム 5.0cmX10m (1巻)<br><br>☆送料無料☆<br><br>【サージカルフィルム サージット ロールタイプ 防水フィルム 5.0cmX10mの商品詳細】<br>●ポリウレタンフィルムは伸縮性、防水性に優れています。<br>●粘着剤はかぶれにくく、密着性能に優れています。<br>●湿布・ガーゼの固定、入浴時の傷口保護に<br>●未滅菌<br><br>【使用方法】<br>(1)必要な長さに切る。裏側に目盛りが入っています。<br>(2)裏紙の片方を剥がします。<br>(3)もう一方の裏紙を剥がしながら貼り付け念入りにフィルムの縁を押さえて下さい。<br>(4)裏面のキャリアを矢印の方向に剥がします。(左右どちらでも剥がせます。)<br><br>【規格概要】<br>ロールタイプ5.0cmX10m<br>【注意事項】<br>・使用中、発疹・発赤・かゆみ等の症状が現れた場合は、使用を中止して医師又は薬剤師に相談してください。<br>・表の補助テープは、必ずはがしてご使用ください。<br>・皮膚を痛めないよう毛の流れに沿ってゆっくりはがしてください。<br>・入浴後は、貼ったままにせず、新しいものにお取り替えください。<br>・本品をキズ口に直接貼らないでください。ガーゼ等をあてた上からご使用ください。<br><br>【ブランド】<br>サージット<br><br>【発売元、製造元、輸入元又は販売元】<br>ニプロ<br><br>(防水フイルム)<br><br>ニプロ<br>531-0073 大阪府大阪市北区本庄西3-9-3<br>06-6373-3168<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[衛生用品/ブランド：サージット/],サージカルフィルム サージット ロールタイプ 防水フィルム 5.0cmX10m(1巻)【サージット】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションサージカルフィルム サージット ロールタイプ 防水フィルム 5.0cmX10m(1巻)【サージット】【送料無料】,サージット☆送料無料☆。サージカルフィルム サージット ロールタイプ 防水フィルム 5.0cmX10m(1巻)【サージット】【送料無料】[rn]
10-166046,http://tshop.r10s.jp/soukai/cabinet/49/4571103310649.jpg?fitin=700:700,256.8000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,鼻ぽん 小サイズ(100コ入)【鼻ぽん】,鼻ぽん★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞ヘルスケア 介護＞衛生用品＞鼻栓＞鼻ぽん 小サイズ (100コ入)<br><br>★税抜1900円以上で送料無料★<br><br>【鼻ぽん 小サイズの商品詳細】<br>●脱脂綿を棒状に加工してありますので鼻血、鼻水のお手当てに大変便利です。<br><br>【材質】<br>綿100％<br>【サイズ】<br>小サイズ(約：長さ20mmX幅7mm)<br>【取扱上の注意】<br>・鼻の奥まで入れすぎないようにご注意ください。<br>・ご使用の際には、手を清潔にするなど衛生的にご使用ください。<br>・開封後は衛生上なるべく早くお使いください。<br>・直射日光、高温多湿の所を避けて保管してください。<br>・乳幼児の手の届く所には置かないでください。<br>・用途以外に使用しないでください。<br><br>【ブランド】<br>鼻ぽん<br><br>【発売元、製造元、輸入元又は販売元】<br>リ・ターゲット<br><br>リ・ターゲット<br>101-0032 東京都千代田区岩本町2-17-6<br>03-6240-9680<br><br>広告文責：株式会社爽快ドラッグ<br><br>[衛生用品/ブランド：鼻ぽん/],鼻ぽん 小サイズ(100コ入)【鼻ぽん】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション鼻ぽん 小サイズ(100コ入)【鼻ぽん】,鼻ぽん★税抜1900円以上で送料無料★。鼻ぽん 小サイズ(100コ入)【鼻ぽん】[rn]
10-166047,http://tshop.r10s.jp/soukai/cabinet/29/4560323390029.jpg?fitin=700:700,250.4000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,鼻爽快 鼻ぽん 女性用(30コ入),★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞ヘルスケア 介護＞衛生用品＞鼻栓＞鼻爽快 鼻ぽん 女性用 (30コ入)<br><br>★税抜1900円以上で送料無料★<br><br>【鼻爽快 鼻ぽん 女性用の商品詳細】<br>●かぜ、鼻水、鼻づまり対策に大変便利です。<br>●メンソール(天然ペパーミントオイル)配合の脱脂綿を棒状に加工してありますので、鼻がスースースッキリ<br>●必要なときに必要なだけ使えてしまえる便利なチャック付<br><br>【素材】<br>綿100％<br>【サイズ】<br>直径9mmX長さ20mm<br>【取扱上の注意】<br>・鼻の奥まで入れすぎないようにご注意ください。<br>・ご使用の際は、手を清潔にするなど衛生的にご使用ください。<br>・開封後は衛生上なるべく早くお使いください。<br>・皮膚と粘膜を刺激することがありますので、多量に使用しないでください。<br>・万一異常を感じた場合は、医師に相談してください。<br>・直射日光、高温多湿の所を避けて保管してください。<br>・乳幼児の手の届く所に置かないでください。<br>・用途以外に使用しないでください。<br><br>【発売元、製造元、輸入元又は販売元】<br>リ・ターゲット<br><br>リ・ターゲット<br>101-0032 東京都千代田区岩本町2-17-6<br>03-6240-9680<br><br>広告文責：株式会社爽快ドラッグ<br><br>[衛生用品],鼻爽快 鼻ぽん 女性用(30コ入)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション鼻爽快 鼻ぽん 女性用(30コ入),★税抜1900円以上で送料無料★。鼻爽快 鼻ぽん 女性用(30コ入)[rn]
10-166048,http://tshop.r10s.jp/soukai/cabinet/36/4958995040036.jpg?fitin=700:700,2650.4000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,トー綿球(筒綿球) 3号(100g*3包)【送料無料】,☆送料無料☆,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞ヘルスケア 介護＞衛生用品＞コットン＞トー綿球(筒綿球) 3号 (100g*3包)<br><br>☆送料無料☆<br><br>商品区分：一般医療機器<br><br>【トー綿球(筒綿球) 3号の商品詳細】<br>●ロール状に成型した綿球です。<br>●薬品などの塗布に便利です。<br><br>【トー綿球(筒綿球) 3号の原材料】<br>綿100％<br>【規格概要】<br>製品サイズ・・・直径30mm*長さ30mm<br>内容量・・・100g入*3包(約170球)<br><br>【発売元、製造元、輸入元又は販売元】<br>竹虎 ヒューマンケア事業部<br><br>竹虎 ヒューマンケア事業部<br>231-0017 神奈川県横浜市中区港町2-6-8 横浜関内ビル10F<br>045-680-0390<br><br>広告文責：株式会社爽快ドラッグ<br><br>[衛生用品],トー綿球(筒綿球) 3号(100g*3包)【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーショントー綿球(筒綿球) 3号(100g*3包)【送料無料】,☆送料無料☆。トー綿球(筒綿球) 3号(100g*3包)【送料無料】[rn]
10-166049,http://tshop.r10s.jp/soukai/cabinet/28/4958995040128.jpg?fitin=700:700,3388.8000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,トー綿球(筒綿球) 1.5号(100g*3包)【送料無料】,☆送料無料☆,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞ヘルスケア 介護＞衛生用品＞コットン＞トー綿球(筒綿球) 1.5号 (100g*3包)<br><br>☆送料無料☆<br><br>商品区分：一般医療機器<br><br>【トー綿球(筒綿球) 1.5号の商品詳細】<br>●ロール状に成型した綿球です。<br>●薬品などの塗布に便利です。<br><br>【トー綿球(筒綿球) 1.5号の原材料】<br>綿100％<br>【規格概要】<br>製品サイズ・・・直径15mm*長さ15mm<br>内容量・・・100g入*3包(約1100球)<br><br>【発売元、製造元、輸入元又は販売元】<br>竹虎 ヒューマンケア事業部<br><br>竹虎 ヒューマンケア事業部<br>231-0017 神奈川県横浜市中区港町2-6-8 横浜関内ビル10F<br>045-680-0390<br><br>広告文責：株式会社爽快ドラッグ<br><br>[衛生用品],トー綿球(筒綿球) 1.5号(100g*3包)【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーショントー綿球(筒綿球) 1.5号(100g*3包)【送料無料】,☆送料無料☆。トー綿球(筒綿球) 1.5号(100g*3包)【送料無料】[rn]
10-166050,http://tshop.r10s.jp/soukai/cabinet/25/4560273811025.jpg?fitin=700:700,400.0000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,ピット・ストッパー レギュラー(3コ入)【170414_soukai】[マスク 風邪 ウィルス 予防 花粉対策],マスク 風邪 ウィルス 予防 花粉対策,お店TOP＞ヘルスケア 介護＞マスク＞マスク その他＞ピット・ストッパー レギュラー (3コ入)<br><br>★税抜1900円以上で送料無料★<br><br>【ピット・ストッパー レギュラーの商品詳細】<br>●鼻水対策で困っている。マスクをして、「息苦しい」「メガネがくもる」「メイクが取れる」など、お困りではないですか？ピット・ストッパーはそんな悩みを解消します。<br>●鼻からの花粉・粉塵・ほこり等の侵入を防ぎ、同時に鼻水を吸収する世界初の商品です。<br>●鼻に優しく差し込むだけの、簡単で目立たない鼻セン<br>●一年中、様々な場所で快適にお使いいただけます。<br>●バーをつまみ、水に浸け、水気をとってやさしく鼻に差し込むだけ！目立ちません。<br><br>【使用方法】<br>・バーをつまみ、水に浸け、水気をとってやさしく鼻に差し込む。<br>・ピット・ストッパーは使い切り商品です。1日に限り、やさしく水洗いして数回ご使用いただけます。但し、複数日のご使用はおやめください。複数日ご使用での故障・事故に責任はおえません。<br><br>【規格概要】<br>対象・・・鼻水・鼻血・粉塵・ほこり等<br>素材・・・フィルター：セルローススポンジ／フレーム：ポリプロピレン<br>【注意事項】<br>・お子様の手の届かないところに保管してください。<br>・万一異常を感じた場合は、専門医にご相談ください。<br>・鼻の内部が弱く出血のおそれがある方は使用しないでください。<br>・お子様にお使いの場合は特にご注意ください。又、お子様だけでのご使用はおやめください。<br><br>【発売元、製造元、輸入元又は販売元】<br>バイオインターナショナル<br><br>バイオインターナショナル<br>791-8022 愛媛県松山市美沢1-8-57<br>089-927-0237<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[マスク],ピット・ストッパー レギュラー(3コ入)【170414_soukai】[マスク 風邪 ウィルス 予防 花粉対策]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションピット・ストッパー レギュラー(3コ入)【170414_soukai】[マスク 風邪 ウィルス 予防 花粉対策],マスク 風邪 ウィルス 予防 花粉対策。ピット・ストッパー レギュラー(3コ入)【170414_soukai】[マスク 風邪 ウィルス 予防 花粉対策][rn]
